date,temperature,humidity,wind_speed,rain,pressure,pm25,hour,day_of_week,month,season,pm25_lag_1,pm25_lag_3,pm25_lag_6,pm25_lag_12,pm25_lag_24,pm25_rolling_mean_6,pm25_rolling_std_6,pm25_rolling_mean_12,pm25_rolling_std_12,pm25_rolling_mean_24,pm25_rolling_std_24,temp_humidity_interaction
2025-11-24 20:08:51.611625,17.923284932223076,74.13083208441726,12.378744596830636,0,1012.1394660172942,158.2726578837287,20,0,11,4,149.8466103187023,164.64457271097714,146.96940638621854,163.6284245695672,168.4786703040254,155.52675441164592,7.492910500329977,156.90803984328093,10.285057661232464,158.04192908907464,9.49197794236057,1328.6680257117948
2025-11-24 21:08:51.611625,19.992982152223263,77.31239697696945,10.43179038167552,0,1009.3558782434178,173.15411934743955,21,0,11,4,158.2726578837287,159.28652430587726,143.69181043674024,167.40995973376675,140.65057793741354,160.43713923009582,7.832054138330247,157.386719811087,10.93161256412693,159.3962433144924,9.21752827369531,1545.70537290615
2025-11-24 22:08:51.611625,22.40386935358197,79.3142543906545,10.667854818710696,0,1010.958695870292,146.49249298356176,22,0,11,4,173.15411934743955,149.8466103187023,157.41835081384994,159.5742570277093,156.69711007318165,158.61616292504777,9.717506957510453,156.29657280740804,11.338348039823488,158.97105093575823,9.575847241187407,1776.9461932449885
2025-11-24 23:08:51.611625,24.9916630078004,79.9999930494549,9.156889895169,0,1006.2425563637868,156.54228143865308,23,0,11,4,146.49249298356176,158.2726578837287,164.64457271097714,178.96146527565696,152.71208492680117,157.2657810463271,9.264640089162462,154.42830748765772,8.834938583252445,159.13064245708537,9.498605292978269,1999.3328669183513
2025-11-25 00:08:51.611625,27.580024764290435,79.3228851071105,9.567072648249164,0,1017.286690425213,155.02885103890162,0,1,11,4,156.54228143865308,173.15411934743955,159.28652430587726,151.909899538901,154.70853871347168,156.5561688351645,9.241936328543916,154.68822011265777,8.79992332899056,159.14398880397832,9.492344682383193,2187.7271356290726
2025-11-25 01:08:51.611625,29.992577560637933,77.32907029254767,9.785580712590486,0,1010.3192579256362,166.55479664515389,1,1,11,4,155.02885103890162,146.49249298356176,149.8466103187023,144.91096368724305,161.46389508544036,159.34086655623977,9.33267453321486,156.49187285915033,8.831802519569102,159.3561097022997,9.602681226984442,2319.2981384412587
2025-11-25 02:08:51.611625,32.064924370781185,74.15441184014963,8.04528478570079,0,1006.7698371344924,172.2604661350755,2,1,11,4,166.55479664515389,156.54228143865308,158.2726578837287,146.96940638621854,150.85532582359798,161.67216793146423,10.664513646775136,158.59946117155508,9.354999234389695,160.24799054861126,9.77137000077744,2377.755607414159
2025-11-25 03:08:51.611625,33.65585060531448,70.01523844917872,1.7632180250604144,0,1016.3926367861412,180.85322619257536,3,1,11,4,172.2604661350755,155.02885103890162,173.15411934743955,143.69181043674024,166.09453664613244,162.95535240565354,12.608391411593963,161.69624581787465,10.093144490922922,160.86293594637974,10.585778596525916,2356.4224053410294
2025-11-25 04:08:51.611625,34.65694680599224,65.1936031370278,17.215656509224893,0,1014.9534882300082,178.58165116328811,4,1,11,4,180.85322619257536,166.55479664515389,146.49249298356176,157.41835081384994,158.30579847308957,168.30354543560793,10.92148460912849,163.45985418032785,11.078562334531894,161.70776314180466,11.166009408399692,2259.411236010941
2025-11-25 05:08:51.611625,34.99999592138156,60.018063482735855,7.499385784122056,0,1012.0345805381083,168.695584070097,5,1,11,4,178.58165116328811,172.2604661350755,156.54228143865308,164.64457271097714,161.78745975432037,170.3290958741819,9.312393530631862,163.7974384602545,11.179208498288684,161.99560165496203,11.25682302474312,2100.6319771049743
2025-11-25 06:08:51.611625,34.661621777311886,54.84129294021351,9.556716736023152,0,1015.8220564193416,181.25101467167235,6,1,11,4,168.695584070097,180.85322619257536,155.02885103890162,159.28652430587726,173.61651352561438,174.69945647964371,6.390522257461957,165.6278126574041,12.131092541559997,162.3137058693811,11.698692340131126,1900.8881536724452
2025-11-25 07:08:51.611625,33.66488198440438,50.01604883899277,5.241269396043005,0,1020.1848813211724,197.193022055957,7,1,11,4,181.25101467167235,178.58165116328811,166.55479664515389,149.8466103187023,169.5895544897899,179.80582738144423,9.872879411918284,169.573346968842,14.075467613280011,163.46385035130473,13.640806755086071,1683.7843814908974
2025-11-25 08:08:51.611625,32.07769673821269,45.87113466949401,13.040479159200238,1,1011.35730884811,136.55971462484385,8,1,11,4,197.193022055957,168.695584070097,172.2604661350755,158.2726578837287,163.6284245695672,173.85570212973894,20.436431139335042,167.76393503060157,16.793433137165056,162.33598743694125,14.704218036966578,1471.440346965743
2025-11-25 09:08:51.611625,30.008220577231384,42.6889946392711,11.541583700600912,0,1016.8458199622432,160.0610122410017,9,1,11,4,136.55971462484385,181.25101467167235,180.85322619257536,173.15411934743955,167.40995973376675,170.39033313781002,20.77264557623338,166.67284277173175,16.83667130398145,162.02978129140936,14.670441548431487,1281.0207673554953
2025-11-25 10:08:51.611625,27.597472478075613,40.68646725990921,6.425152353044568,0,1008.950186107502,178.01654227071177,10,1,11,4,160.0610122410017,197.193022055957,178.58165116328811,146.49249298356176,159.5742570277093,170.29614832238062,20.729313405159026,169.29984687899426,15.831004391201926,162.79820984320114,15.015177855663042,1122.8436604354688
2025-11-25 11:08:51.611625,25.009726490492657,40.00000946046397,5.875810738459985,0,1011.9113760741652,175.1565760496496,11,1,11,4,178.01654227071177,136.55971462484385,168.695584070097,156.54228143865308,178.96146527565696,171.3729803189727,20.79724366409903,170.8510380965773,15.372641491442248,162.63967279211752,14.856345726666754,1000.3892962233226
2025-11-25 12:08:51.611625,22.421317716953883,40.67639809113176,10.87011467941853,0,1005.7954007545496,152.4819577907763,12,1,11,4,175.1565760496496,160.0610122410017,181.25101467167235,155.02885103890162,151.909899538901,166.57813750549005,21.37278074547725,170.63879699256685,15.62643483805171,162.66350855261234,14.838830811488117,912.0184451825617
2025-11-25 13:08:51.611625,20.00862642372581,42.6695424385769,8.768312587073838,0,1016.375696072674,168.6158042255389,13,1,11,4,152.4819577907763,178.01654227071177,197.193022055957,166.55479664515389,144.91096368724305,161.81526786708702,15.586854400040247,170.8105476242656,15.588747645688503,163.651210241708,14.387878896362242,853.7589343247996
2025-11-25 14:08:51.611625,17.936059074373574,45.843624955623696,7.388749304167725,0,1014.0264796301644,131.84177751679144,14,1,11,4,168.6158042255389,175.1565760496496,136.55971462484385,172.2604661350755,146.96940638621854,161.02894501574494,17.155800668511493,167.44232357274194,19.196171885505525,163.02089237214852,15.443130702740598,822.2539653874933
2025-11-25 15:08:51.611625,16.344845286363682,49.98235618860024,11.834266898524088,0,1011.5360680047546,147.95437423792728,15,1,11,4,131.84177751679144,152.4819577907763,160.0610122410017,180.85322619257536,143.69181043674024,159.01117201523255,17.984362889836603,164.70075257652127,19.454273864410737,163.19849919719798,15.23426640339949,816.9538789505933
2025-11-25 16:08:51.611625,15.343414112512418,54.80371324980014,9.35499876735452,0,1011.9080525782724,161.82279544586603,16,1,11,4,147.95437423792728,168.6158042255389,178.01654227071177,178.58165116328811,157.41835081384994,156.3122142110916,15.621660802637448,163.3041812667361,18.962534453966306,163.38201772353196,15.18806771897782,840.8760672950673
2025-11-25 17:08:51.611625,15.000005430113184,59.97915752085912,7.808067986536901,0,1019.8744668487366,156.91466195508804,17,1,11,4,161.82279544586603,131.84177751679144,175.1565760496496,168.695584070097,164.64457271097714,153.27189519533133,12.727711208536164,162.32243775715202,18.962996817052478,163.05993810870328,15.2419946524957,899.6876885065008
2025-11-25 18:08:51.611625,15.338019915078917,65.15602204750458,11.108979125230556,0,1009.7354442945432,142.04437249001668,18,1,11,4,156.91466195508804,147.95437423792728,152.4819577907763,181.25101467167235,159.28652430587726,151.53229764520472,13.544365841310475,159.05521757534737,18.781905957818154,162.34151511637575,15.822866517272194,999.3643637519461
2025-11-25 19:08:51.611625,16.334424464806325,69.98154309590512,11.456297493002756,0,1004.9488306134764,145.4985347281134,19,1,11,4,142.04437249001668,161.82279544586603,168.6158042255389,197.193022055957,149.8466103187023,147.6794193956338,10.702722113925422,154.74734363136042,14.730790541347249,162.1603453001012,15.996096009229307,1143.1082296306508
2025-11-25 20:08:51.611625,17.921321728001146,74.1268983038077,10.48424653928627,1,1006.512524605502,130.96166372898284,20,1,11,4,145.4985347281134,156.91466195508804,131.84177751679144,136.55971462484385,158.2726578837287,147.5327337643324,10.965989763266597,154.28083939003866,15.431123492819589,161.02238721032015,17.210072714053656,1328.4519932013604
2025-11-25 21:08:51.611625,19.990576790008035,77.30961341026354,16.09436892990663,0,1012.7636837719504,147.31955035897786,21,1,11,4,130.96166372898284,142.04437249001668,147.95437423792728,160.0610122410017,173.15411934743955,147.42692978450748,10.964170347297635,153.21905089987,15.435601422360769,159.94594683580087,17.22620766882671,1545.4637634837081
2025-11-25 22:08:51.611625,22.401185740416384,79.31281071663935,8.070494046261883,0,1010.1143601545148,160.53897759837383,22,1,11,4,147.31955035897786,145.4985347281134,161.82279544586603,178.01654227071177,146.49249298356176,147.21296014325878,10.634616200989884,151.7625871771752,13.598282022667547,160.53121702808474,16.986192066446883,1776.7010044579251
2025-11-25 23:08:51.611625,24.98888401140208,79.99998764347593,10.876990738191765,0,1011.6366232508448,146.46864207537357,23,1,11,4,160.53897759837383,130.96166372898284,156.91466195508804,175.1565760496496,156.54228143865308,145.47195682997304,9.525961839426854,149.37192601265218,11.466195467074591,160.11148205461475,17.21200633725118,1999.1104121364199
2025-11-26 00:08:51.611625,27.577339752015,79.32431833754384,10.021266178385808,0,1013.5526379281044,175.0304960806655,0,2,11,4,146.46864207537357,147.31955035897786,142.04437249001668,152.4819577907763,155.02885103890162,150.96964409508118,15.062079945802262,151.25097087014294,13.65992888553773,160.9448839313549,17.437961042662,2187.55367739144
2025-11-26 01:08:51.611625,29.990169495541643,77.33184449569816,10.759651838366215,0,1013.873229285156,152.48092076753633,1,2,11,4,175.0304960806655,160.53897759837383,145.4985347281134,168.6158042255389,166.55479664515389,152.13337510165167,14.822662121293561,149.90639724864272,12.543781615327285,160.35847243645415,17.4777021070373,2319.195123828857
2025-11-26 02:08:51.611625,32.062957344087685,74.1583379752848,8.216045097966305,0,1009.202752330202,169.75190720529477,2,2,11,4,152.48092076753633,146.46864207537357,130.96166372898284,131.84177751679144,172.2604661350755,158.59841568103698,11.915933657847031,153.0655747226847,12.352989998658364,160.2539491477133,17.4108019838745,2377.735627209994
2025-11-26 03:08:51.611625,33.65445865485248,70.02004898020944,9.970488174265228,0,1022.3262675448844,162.18414297194985,3,2,11,4,169.75190720529477,175.0304960806655,147.31955035897786,147.95437423792728,180.85322619257536,161.07584778319898,10.571338543607117,154.25138878385323,12.499854681503026,159.47607068018723,16.85875046581884,2356.4868434152045
2025-11-26 04:08:51.611625,34.65622478254254,65.19897026304685,11.972450129148152,0,1013.3884089809642,172.79156650301007,4,2,11,4,162.18414297194985,152.48092076753633,160.53897759837383,161.82279544586603,178.58165116328811,163.11794593397167,11.582010528399683,155.16545303861523,13.46745527396918,159.23481715267567,16.613096054990265,2259.550169026458
2025-11-26 05:08:51.611625,34.99999302532147,60.02362147514343,9.0622189748533,0,1021.6215057062168,171.47559110198642,5,2,11,4,172.79156650301007,169.75190720529477,146.46864207537357,156.91466195508804,168.695584070097,167.2857707717405,8.475153920824942,156.37886380085678,14.271358318475869,159.35065077900438,16.69143559376731,2100.8263329845563
2025-11-26 06:08:51.611625,34.662338205985755,54.84666306432503,8.866107482929493,0,1014.053592769083,168.05973965308925,6,2,11,4,171.47559110198642,162.18414297194985,175.0304960806655,142.04437249001668,181.25101467167235,166.1239780338111,7.637550044766114,158.54681106444613,13.866092148835206,158.80101431989678,16.1472361275496,1901.1135846053812
2025-11-26 07:08:51.611625,33.666268918676096,50.02086516191134,12.320543201696903,0,1017.8521260355913,179.32067012113538,7,2,11,4,168.05973965308925,172.79156650301007,152.48092076753633,145.4985347281134,197.193022055957,170.59726959274428,5.65010618804607,161.36532234719797,14.39987771673382,158.05633298927918,14.641610157696167,1684.0158980857436
2025-11-26 08:08:51.611625,32.07965966911646,45.87506899563954,9.168305189655674,0,1015.052298003816,173.01879543933316,8,2,11,4,179.32067012113538,171.47559110198642,169.75190720529477,130.96166372898284,136.55971462484385,171.14175096508401,5.709446378618775,164.8700833230605,11.057461670690728,159.5754613565496,14.198974031800462,1471.6566006773526
2025-11-26 09:08:51.611625,30.010625746035256,42.69177887439976,7.363965028253447,1,1006.6143656073396,158.64352349415526,9,2,11,4,173.01879543933316,168.05973965308925,162.18414297194985,147.31955035897786,160.0610122410017,170.55164771878492,6.882826565594651,165.81374775099195,9.83964547557852,159.51639932543097,14.199814589321692,1281.2069982321054
